TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BRAV3;18,67;;5,52;0,71;0,20;28,96;29,34;15,45;2,91;7,03;4,12;1,00;0,85;4,26;-0,24;1,37;12,81;3,61;7,83;0,28;0,72;0,23;206,24;;110.714.586,13;26,39;3,38;-0,01;8.666.379.915,54
BRBI11;17,67;11,71;10,28;2,30;0,12;100,00;3,91;51,30;134,91;42,11;-92,80;-1,58;5,27;2,81;-12,62;1,04;22,37;1,17;-0,24;0,05;0,95;0,02;-5,26;18,73;2.906.724,87;7,69;1,72;-4,60;1.855.274.089,68
BRBI3;0,00;;0,00;0,00;0,00;100,00;3,91;51,30;0,00;42,11;-92,80;-1,58;0,00;0,00;0,00;1,04;22,37;1,17;-0,24;0,05;0,95;0,02;-5,26;18,73;;2,56;0,57;0,00;1.855.274.089,68
BRBI4;0,00;;0,00;0,00;0,00;100,00;3,91;51,30;0,00;42,11;-92,80;-1,58;0,00;0,00;0,00;1,04;22,37;1,17;-0,24;0,05;0,95;0,02;-5,26;18,73;;2,56;0,57;0,00;1.855.274.089,68
BRFS3;22,07;12,64;10,36;2,20;0,58;26,31;11,49;5,61;5,05;5,82;0,77;0,34;0,58;3,32;-1,18;1,52;21,28;5,58;13,44;0,26;0,72;0,99;12,91;64,51;168.286.595,35;10,01;2,13;0,11;37.132.184.539,22
BRGE11;13,18;;33,11;0,52;0,32;-4.115,33;-798,17;824,67;-34,21;21,81;56,17;-0,85;273,04;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRGE12;13,47;;33,84;0,53;0,33;-4.115,33;-798,17;824,67;-34,96;21,81;56,17;-0,85;279,05;0,87;-0,77;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,52;974.940.393,52
BRGE3;13,50;;33,91;0,53;0,33;-4.115,33;-798,17;824,67;-35,04;21,81;56,17;-0,85;279,67;0,87;-0,77;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,52;974.940.393,52
BRGE5;13,18;;33,11;0,52;0,32;-4.115,33;-798,17;824,67;-34,21;21,81;56,17;-0,85;273,04;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRGE6;12,92;;32,46;0,51;0,32;-4.115,33;-798,17;824,67;-33,53;21,81;56,17;-0,85;267,65;0,83;-0,74;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,50;974.940.393,52
BRGE7;13,07;;32,83;0,51;0,32;-4.115,33;-798,17;824,67;-33,92;21,81;56,17;-0,85;270,76;0,84;-0,74;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,50;974.940.393,52
BRGE8;13,17;;33,08;0,52;0,32;-4.115,33;-798,17;824,67;-34,18;21,81;56,17;-0,85;272,83;0,85;-0,75;3,06;1,56;0,98;-2,91;0,63;0,37;0,00;-32,83;-11,18;;25,56;0,40;-0,51;974.940.393,52
BRIV3;12,86;;388,74;0,67;0,04;12,70;-0,94;0,09;-37,40;-37,03;;;0,35;2,19;-0,04;4,00;0,17;0,01;;0,06;0,94;0,12;29,48;-43,98;;19,32;0,03;-3,98;1.128.165.604,64
BRIV4;12,54;;379,07;0,65;0,04;12,70;-0,94;0,09;-36,47;-37,03;;;0,34;2,14;-0,04;4,00;0,17;0,01;;0,06;0,94;0,12;29,48;-43,98;;19,32;0,03;-3,89;1.128.165.604,64
BRKM3;9,40;;-1,29;-1,97;0,08;6,52;-1,65;-7,47;-5,84;-33,97;-28,24;;0,10;1,42;-0,12;1,21;-152,67;-6,36;-9,59;-0,04;1,04;0,85;8,15;;146.008,96;-4,77;-7,29;0,04;7.352.082.574,98
BRKM5;8,99;;-1,23;-1,88;0,08;6,52;-1,65;-7,47;-5,58;-33,97;-28,24;;0,09;1,36;-0,12;1,21;-152,67;-6,36;-9,59;-0,04;1,04;0,85;8,15;;21.783.789,35;-4,77;-7,29;0,03;7.352.082.574,98
BRKM6;8,29;;-1,14;-1,74;0,07;6,52;-1,65;-7,47;-5,15;-33,97;-28,24;;0,09;1,25;-0,11;1,21;-152,67;-6,36;-9,59;-0,04;1,04;0,85;8,15;;2.334,08;-4,77;-7,29;0,03;7.352.082.574,98
BRML3;8,26;;12,55;0,57;0,34;88,79;65,47;33,24;6,37;8,29;1,92;0,17;4,17;7,22;-0,37;2,20;4,52;2,70;6,68;0,60;0,40;0,08;4,55;-15,42;;14,57;0,66;-0,16;6.770.891.280,44
BRPR3;131,17;;-0,56;0,05;0,04;100,00;-336,36;-123,98;-0,21;0,06;0,27;-0,07;0,70;1,73;-0,05;1,12;-9,55;-6,86;-31,25;0,72;0,28;0,06;-7,12;;;2.447,95;-233,75;0,01;60.919.545,44
BRQB3;0,00;;0,00;0,00;0,00;36,23;14,59;11,30;0,00;-1,51;-1,51;-0,54;0,00;0,00;0,00;2,45;27,79;17,88;17,45;0,64;0,35;1,58;6,83;17,37;;1,74;0,48;0,00;0,00
BRSR3;12,65;9,81;5,57;0,48;0,03;31,32;5,59;4,93;4,90;4,76;;;0,27;2,92;-0,03;2,06;8,58;0,59;;0,07;0,93;0,12;15,28;-6,05;55.196,22;26,49;2,27;-1,37;5.020.594.907,05
BRSR5;15,98;7,80;7,03;0,60;0,04;31,32;5,59;4,93;6,19;4,76;;;0,35;3,69;-0,04;2,06;8,58;0,59;;0,07;0,93;0,12;15,28;-6,05;3.195,00;26,49;2,27;-1,73;5.020.594.907,05
BRSR6;11,90;10,43;5,24;0,45;0,03;31,32;5,59;4,93;4,61;4,76;;;0,26;2,75;-0,03;2,06;8,58;0,59;;0,07;0,93;0,12;15,28;-6,05;16.558.770,22;26,49;2,27;-1,29;5.020.594.907,05
BRST3;2,92;1,33;11,03;0,82;0,32;42,40;14,96;8,46;6,24;11,27;5,03;0,66;0,93;3,16;-0,44;1,54;7,44;2,86;5,71;0,38;0,62;0,34;41,71;35,66;561.593,91;3,56;0,26;-0,93;1.278.982.008,04
BSEV3;9,00;;10,22;-10,84;0,78;26,77;17,92;5,55;3,17;5,46;2,30;;0,57;-1,59;-1,13;0,39;-106,05;7,59;30,90;-0,07;1,07;1,37;10,88;;;-0,83;0,88;-0,06;9.183.864.834,00
BSLI3;9,54;4,33;5,74;1,16;0,06;35,96;11,12;7,43;3,83;3,86;;;0,43;-2,36;-0,06;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;97.531,70;8,20;1,66;0,00;4.664.737.161,50
BSLI4;9,70;4,68;5,84;1,18;0,06;35,96;11,12;7,43;3,90;3,86;;;0,43;-2,40;-0,06;0,11;20,28;1,08;;0,05;0,95;0,15;23,49;15,97;46.231,50;8,20;1,66;0,00;4.664.737.161,50
BTTL4;11.091,73;;33.400,08;4.031,14;2.904,64;19,76;-119,83;169,30;-47.188,49;-17,86;0,86;-0,07;56.545,25;37.165,59;-3.276,80;3,21;12,07;8,70;-24,67;0,72;0,28;0,05;-44,69;-12,59;;2,75;0,33;-213,24;65.386.499,20
CALI3;17,05;1,58;5,76;0,67;0,19;24,14;21,37;13,39;3,61;5,97;2,37;0,44;0,77;0,40;-0,48;4,26;11,70;3,26;7,36;0,28;0,58;0,24;79,12;;2.258,00;25,32;2,96;0,00;119.159.040,00
CALI4;50,00;;16,88;1,97;0,55;24,14;21,37;13,39;10,58;5,97;2,37;0,44;2,26;1,19;-1,39;4,26;11,70;3,26;7,36;0,28;0,58;0,24;79,12;;;25,32;2,96;0,00;119.159.040,00
CAMB3;9,90;9,50;6,01;1,36;1,08;48,70;19,06;16,88;5,32;4,59;-0,73;-0,19;1,01;3,11;-2,18;3,27;22,64;18,04;17,49;0,80;0,20;1,07;14,78;28,06;213.965,74;7,28;1,65;-0,73;418.523.292,00
CAMB4;6,25;;3,80;0,86;0,68;48,70;19,06;16,88;3,36;4,59;-0,73;-0,19;0,64;1,97;-1,38;3,27;22,64;18,04;17,49;0,80;0,20;1,07;14,78;28,06;;7,28;1,65;-0,46;418.523.292,00
CAML3;5,32;4,85;6,81;0,54;0,17;15,12;4,88;2,25;3,14;8,16;5,02;0,86;0,15;0,77;-0,38;1,64;7,91;2,46;5,22;0,31;0,69;1,09;17,84;2,67;3.939.582,35;9,88;0,78;-0,14;1.862.000.000,00
CASH3;4,34;;10,06;0,93;0,75;15,24;15,24;12,40;8,18;6,99;-1,19;-0,13;1,25;7,97;-0,97;1,69;9,22;7,44;2,28;0,81;0,18;0,60;34,97;26,53;9.295.899,04;4,68;0,43;-0,04;490.345.265,20
CASN3;8,77;1,03;28,88;4,01;1,71;53,15;31,57;16,44;15,04;15,79;3,08;0,82;4,75;28,70;-2,15;1,42;13,88;5,93;10,58;0,43;0,57;0,36;11,65;23,90;0,00;2,19;0,30;0,14;8.529.097.212,50
CASN4;6,07;1,64;19,99;2,77;1,19;53,15;31,57;16,44;10,41;15,79;3,08;0,82;3,29;19,87;-1,49;1,42;13,88;5,93;10,58;0,43;0,57;0,36;11,65;23,90;0,00;2,19;0,30;0,10;8.529.097.212,50
CATA3;103,61;25,55;0,72;0,07;0,04;27,03;8,67;6,61;0,55;3,54;3,00;0,41;0,05;0,12;-0,09;1,92;10,34;4,95;1,95;0,48;0,52;0,75;12,29;23,62;;1.400,84;144,83;0,10;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;27,03;8,67;6,61;0,00;3,54;3,00;0,41;0,00;0,00;0,00;1,92;10,34;4,95;1,95;0,48;0,52;0,75;12,29;23,62;;1.400,84;144,83;0,00;14.940.354,78
CBAV3;3,86;;13,34;0,58;0,19;11,05;8,33;2,15;3,45;7,91;4,46;0,75;0,29;1,29;-0,28;1,86;4,32;1,41;8,28;0,33;0,66;0,66;9,20;;30.450.009,30;6,70;0,29;-0,11;2.513.140.610,42
CBEE3;11,04;;6,10;0,50;0,21;14,93;9,85;7,46;4,62;9,73;5,11;0,55;0,45;-1,18;-0,26;0,53;8,18;3,45;2,01;0,42;0,58;0,46;8,16;19,77;3.892,57;22,14;1,81;-0,01;4.195.636.609,92
CCXC3;1,16;;-0,25;-0,03;2,34;;;;-3,26;-3,21;0,05;;;-0,03;;0,01;-10,66;-946,44;0,81;-88,75;89,75;0,00;;;;-43,93;-4,68;0,00;1.973.425,64
CEAB3;17,96;3,75;11,02;1,60;0,62;55,09;12,29;6,26;5,62;5,88;0,27;0,08;0,69;4,04;-1,18;1,49;14,53;5,66;16,89;0,39;0,61;0,90;7,64;248,85;63.771.608,61;11,21;1,63;0,14;5.536.081.421,28
CEBR3;22,40;23,68;8,21;1,50;1,09;49,37;54,36;44,81;6,77;4,62;-2,42;-0,54;3,68;2,34;-2,36;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;413.841,74;14,93;2,73;0,45;1.678.639.910,25
CEBR5;22,10;16,47;8,10;1,48;1,08;49,37;54,36;44,81;6,68;4,62;-2,42;-0,54;3,63;2,31;-2,32;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;251.880,09;14,93;2,73;0,45;1.678.639.910,25
CEBR6;24,17;16,56;8,86;1,62;1,18;49,37;54,36;44,81;7,30;4,62;-2,42;-0,54;3,97;2,53;-2,54;7,50;18,27;13,28;13,70;0,73;0,11;0,30;-33,77;10,56;798.822,91;14,93;2,73;0,49;1.678.639.910,25
CEDO3;19,00;;2,67;0,63;0,20;27,57;12,87;7,15;1,49;4,33;3,09;1,31;0,19;4,22;-0,34;1,13;23,49;7,40;14,79;0,31;0,68;1,03;8,89;;7.600,00;30,25;7,11;-0,33;158.576.001,28
CEDO4;11,68;;1,64;0,39;0,12;27,57;12,87;7,15;0,91;4,33;3,09;1,31;0,12;2,59;-0,21;1,13;23,49;7,40;14,79;0,31;0,68;1,03;8,89;;17.226,83;30,25;7,11;-0,21;158.576.001,28
CEEB3;36,90;3,03;4,54;1,14;0,30;30,33;24,02;12,18;2,30;6,51;3,59;1,78;0,55;-11,17;-0,36;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;51.518,72;32,28;8,13;0,19;12.289.487.417,14
CEEB5;36,70;3,05;4,51;1,14;0,30;30,33;24,02;12,18;2,29;6,51;3,59;1,78;0,55;-11,11;-0,36;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;3.670,00;32,28;8,13;0,19;12.289.487.417,14
CEEB6;60,68;2,03;7,46;1,88;0,50;30,33;24,02;12,18;3,78;6,51;3,59;1,78;0,91;-18,36;-0,60;0,86;25,20;6,67;17,34;0,26;0,74;0,55;10,09;16,13;;32,28;8,13;0,32;12.289.487.417,14
CEED3;9,00;;-1,24;-0,16;0,07;18,52;7,73;-8,43;1,36;13,07;11,71;;0,10;1,25;-0,10;1,22;-13,09;-5,75;15,89;-0,44;1,44;0,68;9,53;;1.444,71;-55,34;-7,25;0,30;616.098.524,00
CEED4;20,00;;-2,76;-0,36;0,16;18,52;7,73;-8,43;3,01;13,07;11,71;;0,23;2,78;-0,23;1,22;-13,09;-5,75;15,89;-0,44;1,44;0,68;9,53;;0,00;-55,34;-7,25;0,66;616.098.524,00
CEGR3;96,72;;46,55;13,98;5,57;29,12;18,37;10,78;27,33;28,08;0,75;0,38;5,02;-47,67;-7,07;0,64;30,04;11,97;26,34;0,40;0,60;1,11;2,19;7,66;0,00;6,92;2,08;-33,13;25.112.161.439,04
CEPE3;125,26;;16,69;4,41;0,64;21,75;14,52;6,84;7,86;13,86;6,57;3,69;1,14;16,84;-0,83;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CEPE5;40,12;;5,35;1,41;0,21;21,75;14,52;6,84;2,52;13,86;6,57;3,69;0,37;5,39;-0,27;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CEPE6;43,00;;5,73;1,51;0,22;21,75;14,52;6,84;2,70;13,86;6,57;3,69;0,39;5,78;-0,29;1,20;26,42;3,86;7,34;0,15;0,85;0,56;6,27;25,30;;28,41;7,51;0,00;8.662.392.210,18
CESP3;25,55;;7,97;1,15;0,61;30,72;121,64;65,05;4,26;5,71;1,48;0,40;5,18;7,40;-0,70;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CESP5;25,00;;7,79;1,13;0,60;30,72;121,64;65,05;4,17;5,71;1,48;0,40;5,07;7,24;-0,68;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CESP6;25,25;;7,87;1,14;0,61;30,72;121,64;65,05;4,21;5,71;1,48;0,40;5,12;7,32;-0,69;3,50;14,45;7,72;11,79;0,53;0,47;0,12;-1,33;-2,02;;22,19;3,21;-0,03;8.302.192.833,55
CGAS3;127,99;3,74;10,59;9,89;1,18;24,14;20,59;11,35;5,84;8,33;2,50;4,23;1,20;15,98;-1,62;1,37;93,41;11,13;22,35;0,12;0,88;0,98;10,17;3,23;12.352,40;12,95;12,09;-0,25;16.961.309.930,13
CGAS5;127,60;3,47;10,55;9,86;1,17;24,14;20,59;11,35;5,82;8,33;2,50;4,23;1,20;15,94;-1,62;1,37;93,41;11,13;22,35;0,12;0,88;0,98;10,17;3,23;52.708,86;12,95;12,09;-0,25;16.961.309.930,13
CGRA3;27,89;11,42;4,87;0,60;0,44;52,41;10,34;15,78;7,44;5,12;-2,19;-0,18;0,77;1,57;-0,79;2,75;12,41;9,03;7,24;0,73;0,27;0,57;8,68;-1,86;27.135,74;46,11;5,72;0,09;563.824.729,20
CGRA4;27,03;11,78;4,72;0,59;0,43;52,41;10,34;15,78;7,21;5,12;-2,19;-0,18;0,75;1,52;-0,76;2,75;12,41;9,03;7,24;0,73;0,27;0,57;8,68;-1,86;180.209,74;46,11;5,72;0,09;563.824.729,20
CIEL3;5,83;;12,97;1,60;0,14;41,12;18,60;11,57;8,06;12,69;4,63;0,92;1,50;1,60;-1,51;1,11;12,31;1,11;3,73;0,09;0,88;0,10;-1,94;-4,62;0,00;3,65;0,45;-0,39;15.839.031.805,63
CLSA3;10,49;;-24,41;3,06;2,30;33,36;-32,02;-16,96;-12,93;-10,71;2,22;-0,52;4,14;7,90;-4,94;2,19;-12,52;-9,40;-34,71;0,75;0,25;0,55;17,88;;57.778.110,00;3,43;-0,43;-0,08;1.971.344.369,40
CLSC3;93,10;6,93;5,91;0,93;0,28;16,60;10,69;5,37;2,97;6,27;3,14;0,98;0,32;5,28;-0,39;1,23;15,67;4,67;12,79;0,30;0,70;0,87;5,86;16,46;49.147,00;100,50;15,75;-1,43;3.787.584.314,72
CLSC4;101,63;7,54;6,45;1,01;0,30;16,60;10,69;5,37;3,24;6,27;3,14;0,98;0,35;5,76;-0,42;1,23;15,67;4,67;12,79;0,30;0,70;0,87;5,86;16,46;477.510,57;100,50;15,75;-1,56;3.787.584.314,72
CMIG3;15,06;9,96;6,63;1,51;0,68;18,16;22,09;15,50;4,65;5,22;1,33;0,43;1,03;-707,84;-0,87;1,00;22,84;10,25;17,27;0,45;0,55;0,66;9,42;15,77;1.576.541,13;9,95;2,27;0,16;36.125.476.597,26
CMIG4;11,40;11,71;5,02;1,15;0,51;18,16;22,09;15,50;3,52;5,22;1,33;0,43;0,78;-535,82;-0,66;1,00;22,84;10,25;17,27;0,45;0,55;0,66;9,42;15,77;90.305.654,83;9,95;2,27;0,12;36.125.476.597,26
CMIN3;5,21;15,93;12,87;3,09;0,79;47,43;26,67;13,26;6,40;5,26;-1,14;-0,55;1,71;3,83;-1,50;1,78;24,04;6,17;20,28;0,26;0,74;0,47;7,57;-9,53;19.683.964,65;1,68;0,40;-0,25;28.578.615.330,35
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,96;;0,00;0,00;38,28;-1.369,84;-1.336,29;-1.392,40;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-86,19;-23,75;5,37;18,72;7,08;-7,71;93,87;109,95;16,08;;6,65;-28,61;-6,18;0,41;-27,56;-6,23;4,37;-0,23;1,23;0,81;2,97;;;-1,27;-0,35;0,14;935.885.083,86
COCE3;37,50;;8,34;0,62;0,21;17,54;13,43;4,39;2,73;7,11;4,56;1,03;0,37;-1,42;-0,27;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;3.708,33;60,78;4,50;1,12;3.022.475.745,00
COCE5;31,00;;6,90;0,51;0,18;17,54;13,43;4,39;2,25;7,11;4,56;1,03;0,30;-1,17;-0,22;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;266.901,70;60,78;4,50;0,93;3.022.475.745,00
COCE6;12,83;;2,85;0,21;0,07;17,54;13,43;4,39;0,93;7,11;4,56;1,03;0,13;-0,49;-0,09;0,57;7,40;2,56;10,56;0,35;0,65;0,58;9,44;-0,85;0,00;60,78;4,50;0,38;3.022.475.745,00
COGN3;3,15;2,12;5,32;0,47;0,25;68,20;22,32;16,49;3,93;7,55;3,62;0,43;0,88;3,99;-0,30;1,53;8,84;4,70;6,01;0,53;0,42;0,28;-1,88;36,40;72.270.704,09;6,70;0,59;-0,02;5.911.309.561,50
CORR3;2,71;;0,01;0,01;0,00;100,00;2.560,96;2.141,14;0,01;-1,26;-1,41;-2,58;0,19;0,01;-0,02;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CORR4;82,00;;0,27;0,41;0,12;100,00;2.560,96;2.141,14;0,22;-1,26;-1,41;-2,58;5,70;0,20;-0,48;4,25;152,84;44,18;126,45;0,29;0,71;0,02;-16,36;;;201,49;307,95;0,00;1.278.894,65
CPFE3;38,89;3,95;8,29;2,09;0,57;31,48;24,89;12,29;4,09;6,35;2,26;1,15;1,02;-19,77;-0,71;0,88;25,17;6,82;16,26;0,27;0,72;0,56;7,33;14,88;41.309.268,70;18,64;4,69;-7,13;44.811.175.171,60
CPLE3;11,97;6,21;11,73;1,39;0,59;21,84;19,62;12,75;7,62;11,55;3,63;0,66;1,50;24,89;-0,73;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;43.958.940,74;8,58;1,02;0,37;37.134.336.571,62
CPLE5;13,50;6,05;13,23;1,57;0,66;21,84;19,62;12,75;8,60;11,55;3,63;0,66;1,69;28,07;-0,83;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;4.738,23;8,58;1,02;0,42;37.134.336.571,62
CPLE6;12,82;6,37;12,56;1,49;0,63;21,84;19,62;12,75;8,16;11,55;3,63;0,66;1,60;26,66;-0,79;1,13;11,89;5,01;9,02;0,42;0,58;0,39;6,88;8,87;116.875.246,74;8,58;1,02;0,40;37.134.336.571,62
CPRE3;18,23;;9,29;2,44;0,99;63,83;47,70;31,77;6,19;6,14;-0,05;-0,02;2,95;-20,50;-1,19;0,77;26,21;10,70;22,69;0,41;0,58;0,34;13,50;64,53;;7,49;1,96;-0,82;10.824.655.047,92
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;8,48;1,13;8,92;0,84;0,19;18,14;3,65;1,69;4,12;7,99;3,87;0,78;0,15;-25,37;-0,36;0,98;9,36;2,13;8,44;0,23;0,75;1,26;14,00;14,62;122.254.636,00;10,15;0,95;0,00;17.884.800.909,28
CRIV3;6,98;;35,10;0,66;0,04;20,26;0,43;0,99;81,37;80,16;;;0,35;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,75;707.929.532,00
CRIV4;6,74;;33,89;0,64;0,04;20,26;0,43;0,99;78,57;80,16;;;0,33;0,07;-0,09;131,56;1,89;0,12;;0,06;0,94;0,12;27,56;-21,36;;10,50;0,20;-0,72;707.929.532,00
CRPG3;17,00;;-74,05;0,84;0,54;3,90;-3,32;-0,91;-20,29;-13,72;3,94;-0,16;0,67;1,39;-1,45;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;3.360,00;20,22;-0,23;0,79;429.570.719,38
CRPG5;13,62;;-59,33;0,67;0,44;3,90;-3,32;-0,91;-16,25;-13,72;3,94;-0,16;0,54;1,11;-1,17;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;70.758,65;20,22;-0,23;0,63;429.570.719,38
CRPG6;14,99;;-65,29;0,74;0,48;3,90;-3,32;-0,91;-17,89;-13,72;3,94;-0,16;0,59;1,23;-1,28;2,66;-1,14;-0,73;-4,54;0,65;0,35;0,81;2,32;;10.249,50;20,22;-0,23;0,70;429.570.719,38
CSAB3;30,50;;12,39;1,11;0,57;-124,00;1.656,27;2.521,73;18,86;24,57;;;312,32;3,54;-0,71;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,02;305.164.800,00
CSAB4;48,97;;19,89;1,78;0,91;-124,00;1.656,27;2.521,73;30,28;24,57;;;501,45;5,68;-1,15;4,45;8,94;4,57;;0,51;0,49;0,00;-33,40;-1,31;;27,56;2,46;-0,03;305.164.800,00
CSAN3;8,00;;-1,27;2,08;0,12;31,48;6,62;-26,95;5,18;23,63;18,46;7,40;0,34;1,23;-0,15;1,83;-163,24;-9,31;-2,74;0,06;0,74;0,35;26,51;;172.460.046,87;3,85;-6,29;0,00;14.932.567.456,00
CSED3;5,14;4,11;9,31;1,21;0,40;49,82;20,24;7,51;3,45;4,61;1,15;0,41;0,70;6,89;-0,51;1,38;13,05;4,32;19,04;0,33;0,67;0,58;11,74;10,75;1.745.993,48;4,23;0,55;0,18;1.873.748.717,28
CSMG3;33,29;3,95;9,32;1,50;0,76;42,60;24,63;16,78;6,35;9,25;2,90;0,69;1,56;12,95;-0,91;1,57;16,13;8,19;8,78;0,51;0,49;0,49;8,84;12,48;102.849.134,74;22,15;3,57;-1,23;12.658.624.667,01
CSNA3;8,10;6,80;-4,76;0,77;0,11;26,35;10,30;-5,05;2,33;9,37;7,04;2,33;0,24;1,20;-0,16;1,35;-16,24;-2,23;4,28;0,14;0,83;0,44;11,42;;45.636.087,61;10,49;-1,70;-0,02;10.741.360.970,70
CSRN3;13,60;;3,66;1,28;0,36;30,20;25,11;15,59;2,27;4,88;2,61;1,46;0,57;7,63;-0,47;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,30;2.273.440.192,00
CSRN5;15,10;;4,06;1,42;0,40;30,20;25,11;15,59;2,52;4,88;2,61;1,46;0,63;8,47;-0,52;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,34;2.273.440.192,00
CSRN6;15,50;;4,17;1,45;0,41;30,20;25,11;15,59;2,59;4,88;2,61;1,46;0,65;8,69;-0,53;1,26;34,89;9,82;20,56;0,28;0,72;0,63;7,94;17,89;0,00;10,67;3,72;0,35;2.273.440.192,00
CSUD3;18,20;6,20;8,22;1,54;1,07;42,12;21,60;15,64;5,95;5,79;-0,16;-0,04;1,29;20,89;-1,51;1,22;18,78;13,06;13,04;0,70;0,30;0,84;5,53;28,11;570.928,26;11,80;2,22;-4,26;760.760.000,00
CTAX3;1,17;;-0,22;0,30;0,03;13,46;-7,27;-33,82;-1,04;-6,00;-4,96;1,43;0,08;-0,10;-0,03;0,38;-133,85;-12,42;-9,42;0,09;0,91;0,37;-15,50;;3.695,70;3,90;-5,23;0,00;31.251.116,52
CTCA3;0,00;;0,00;0,00;0,00;66,73;30,80;43,15;0,00;-3,40;-3,40;-0,41;0,00;0,00;0,00;5,53;16,79;13,06;9,75;0,78;0,22;0,30;11,54;57,69;;3,51;0,59;0,00;0,00
CTKA3;35,00;;1,83;6,12;0,30;46,04;13,47;16,19;2,20;5,99;3,75;10,41;0,30;0,99;-0,90;1,87;334,31;16,65;16,46;0,05;0,95;1,03;15,69;;5.401,20;5,72;19,13;0,01;221.147.220,49
CTKA4;36,19;;1,89;6,33;0,32;46,04;13,47;16,19;2,28;5,99;3,75;10,41;0,31;1,02;-0,93;1,87;334,31;16,65;16,46;0,05;0,95;1,03;15,69;;16.172,80;5,72;19,13;0,01;221.147.220,49
CTNM3;7,13;;-0,46;-0,58;0,07;-7,79;-78,50;-74,73;-0,44;-2,70;-2,48;;0,34;-0,12;-0,09;0,24;-126,34;-15,80;-81,07;-0,13;1,22;0,21;-15,32;;0,00;-12,27;-15,50;0,02;113.580.609,02
CTNM4;0,86;;-0,06;-0,07;0,01;-7,79;-78,50;-74,73;-0,05;-2,70;-2,48;;0,04;-0,01;-0,01;0,24;-126,34;-15,80;-81,07;-0,13;1,22;0,21;-15,32;;0,00;-12,27;-15,50;0,00;113.580.609,02
